SITE,YEAR,TRANSECT,INTERCEPT,DBcm,SPP,INTcm,LENGTHcm,WIDTHcm,HEIGHTcm,STEMS,FLOWERS,KBBeggs,KBBlarva,NOTES,Area,
CZ3A,2017,70,7,132,L,34,39.5,37.5,30.5,6,6,,,,4653,
CZ3A,2017,70,8,208,L,22,29,31.5,23.9,3,1,,,,2870,browsed
CZ3A,2017,80,1,38,L,36.2,35.1,23.8,28.6,4,4,,,,2624,browsed
CZ3A,2017,90,1,5,L,28.7,31,19,34.2,3,1,,,,1850,
CZ3A,2017,90,2,14,L,10.5,16.5,19.5,30,2,1,,,,1011,
CZ3A,2017,90,3,18,L,19.3,41,28,32,8,7,,,,3606,browsed
CZ3A,2017,90,4,36,L,16,45.5,27,31,6,5,,,,3859,browsed
CZ3A,2017,100,1,46,L,8,34,22,27,6,3,,,,2350,
CZ3A,2017,100,2,64,L,4,9,8,12,1,0,,,,226,
CZ3A,2017,100,3,95,L,14,21,18.6,16,3,0,,,,1227,
CZ3A,2017,110,1,46.3,L,57,20.4,26,28,3,3,,,,1666,
CZ3A,2017,120,1,97.5,L,11,16.5,17,32,1,1,,,,881,
CZ3A,2017,120,2,113,L,19,56.5,42,30.3,14,6,,,,7455,browsed
CZ3A,2017,120,3,124,L,30,43.5,46,30.1,5,0,,,,6286,browsed
CZ3A,2017,120,4,130,L,31,39,35,27.3,6,1,,,,4288,browsed
CZ3A,2017,120,5,258,L,25,28.5,24,9,5,0,,,,2149,
CZ3A,2017,130,1,71,L,10.7,26.5,19.5,15,2,0,,,,1623,
CZ3A,2017,130,2,72,L,18.6,24,18.5,10,3,0,,,,1395,
CZ3A,2017,130,3,83,L,53.5,53.5,30,17,7,1,,,,5042,browsed
CZ3A,2017,130,4,110,L,10,17.5,18,11,3,0,,,,990,browsed
CZ3A,2017,130,5,112,L,38,41,57,28,10,2,,,,7342,browsed
CZ3A,2017,130,6,117,L,10,12,13,16,1,0,,,,490,
CZ3A,2017,130,7,117.5,L,8,16,21,22,1,1,,,,1056,
CZ3A,2017,130,8,118,L,40,17,16,15,1,0,,,,854,
CZ3A,2017,130,9,119,L,49,49,30,20,8,1,,,,4618,browsed
CZ3A,2017,130,10,124,L,21,30,24,16,3,0,,,,2262,
CZ3A,2017,130,11,128,L,27,27,23,13,4,1,,,,1951,browsed
CZ3A,2017,130,12,134,L,24.8,23.2,29,22.3,5,2,,,,2114,browsed
CZ3A,2017,130,13,137,L,18.5,26,25.5,15.5,5,1,,,,2083,browsed
CZ3A,2017,130,14,150,L,18,26,35.5,40,3,2,,,,2900,browsed
CZ3A,2017,130,15,153,L,34,41.5,31.9,20,4,1,,,,4159,browsed
CZ3A,2017,130,16,165,L,41,45,39.5,27,13,0,,,,5584,
CZ3A,2017,130,17,167,L,44,50,23,29,6,3,,,,3613,
CZ3A,2017,130,18,194,L,72,79,66,29,19,1,,,,16380,
CZ3A,2017,130,19,212,L,9,10,14,13.5,1,0,,,,440,
CZ3A,2017,130,20,225,L,11,13,23,12,3,0,,,,939,browsed
CZ3A,2017,130,21,230,L,22,30.5,29,13,4,0,,,,2779,
CZ3A,2017,130,22,307,L,21,30,21,16,4,0,,,,1979,
CZ3A,2017,130,23,314,L,14,16,18,17,1,0,,,,905,
CZ3A,2017,130,24,325,L,14,24,26,14,3,0,,,,1960,browsed
CZ3A,2017,130,25,326,L,14,18,17,14.5,1,0,,,,961,
CZ3A,2017,130,26,330,L,12,13,15,11,1,0,,,,613,browsed
CZ3A,2017,130,27,334,L,24,36,27,18,4,0,,,,3054,browsed
CZ3A,2017,130,28,353,L,24,41,32,24,6,2,,,,4122,
CZ3A,2017,140,1,36,L,24,37,30,19,5,4,,,,3487,
CZ3A,2017,140,2,82,L,13,23.5,30,10.5,3,0,,,,2215,
CZ3A,2017,140,3,171,L,17.5,17.5,15,11.2,3,2,,,,825,seedling
CZ3A,2017,140,4,248,L,17,17,22,10.2,2,0,,,,1175,
CZ3A,2017,140,5,250,L,22,41,49,27,5,0,,,,6311,
CZ3A,2017,140,6,253,L,6,14,11,12.5,1,1,,,,484,
CZ3A,2017,140,7,257,L,17,36,43.5,20.9,6,0,,,,4920,
CZ3A,2017,150,1,45,L,22,29.8,38.9,20.2,7,5,,,,3642,browsed
CZ3A,2017,150,2,59,L,44,44,36.6,22.3,10,2,,,,5059,browsed
CZ3A,2017,150,3,63,L,27.3,27.3,22,23,4,1,,,,1887,
CZ3A,2017,150,4,67,L,25.6,18.3,19.8,14.2,4,0,,,,1138,
CZ3A,2017,150,5,73,L,44,20.7,29.5,8.3,3,0,,,,1918,
CZ3A,2017,150,6,75,L,19.9,35.6,53.2,15,8,0,,,,5950,
CZ3A,2017,150,7,106,L,36.2,47.1,38,29.1,7,2,,,,5623,
CZ3A,2017,150,8,124,L,10.5,27,14.5,10.9,3,0,,,,1230,
CZ3A,2017,150,9,141,L,10.8,15.4,16,9.6,2,0,,,,774,
CZ3A,2017,150,10,143,L,17,17,29.8,15,4,1,,,,1591,browsed
CZ3A,2017,160,1,121,L,11.5,35,37,16,2,0,,,,4068,browsed
CZ3A,2017,160,2,122,L,3,27.6,45,15,6,0,,,,3902,browsed
CZ3A,2017,160,3,126,L,30.9,34.5,37.5,23.5,11,4,,,,4064,
CZ3A,2017,160,4,149,L,47.5,62.5,54,31.5,16,2,,,,10603,browsed
CZ3A,2017,160,5,173,L,25,32,34.5,19,3,1,,,,3468,browsed
CZ3A,2017,160,6,218,L,16,20,16,10.5,2,0,,,,1005,
CZ3A,2017,170,1,64,L,38.5,48,58,21.5,10,4,,,,8746,browsed
CZ3A,2017,170,2,73,L,40.5,43.5,46.5,21,13,5,,,,6354,browsed
CZ3A,2017,170,3,171,L,34,47.5,46,22,18,4,,,,6864,browsed
CZ3A,2017,170,4,197,L,30.5,38.5,37,17,11,1,,,,4475,browsed
CZ3A,2017,180,1,57,L,40.2,40.2,45.1,17.6,11,2,,,,5696,browsed
CZ3A,2017,190,1,83,L,31.2,41.7,63.4,28.6,13,4,,,,8305,browsed
CZ3A,2017,190,2,109,L,14.9,37,36.4,14.9,3,0,,,,4231,
CZ3A,2017,200,1,44,L,13.5,30,29.5,7,4,0,,,,2780,
CZ3A,2017,200,2,46,L,13.3,23,31,12,5,1,,,,2240,browsed
CZ3A,2017,200,3,48,L,47.5,52,41,27.5,16,2,,,,6698,browsed
CZ3A,2017,200,4,58,L,19,21,15.5,11,2,0,,,,1023,
CZ3A,2017,210,1,32,L,37.5,45,32,23,5,1,,,,4524,
CZ3A,2017,210,2,42,L,73,97,91,33,39,19,,,,27730,browsed
CZ3A,2017,210,3,62,L,19.8,21,19,11.3,3,0,,,,1253,
CZ4D,2017,0,1,112,L,5.5,10.2,10,8.5,1,0,,,,320,seedling
CZ4D,2017,0,2,179,L,26,55.5,43,40,7,9,,,,7497,
CZ4D,2017,7,1,126,L,82,82,100,32,77,20,,,,25760,
CZ4D,2017,7,2,170,L,11,22,65.4,42.3,15,11,,,,4520,
CZ4D,2017,14,1,171,L,4.5,27.5,26,19.8,6,3,,,,2246,
CZ4D,2017,21,1,116,L,42.5,85,70,47.9,33,19,,,,18692,
CZ4D,2017,21,2,126,L,66,66,77,42.6,11,24,,,,15965,
CZ4D,2017,28,1,64,L,15.8,27.2,25.6,15.9,3,0,,,,2187,seedling
CZ4D,2017,28,2,74,L,13.5,14,44.5,27.3,8,4,,,,1957,
CZ4D,2017,28,3,76,L,13.5,13.5,18.5,21.8,3,2,,,,785,
CZ4D,2017,28,4,81,L,4,35.8,19.6,22,4,1,,,,2204,
CZ4D,2017,28,5,111,L,14.2,27.5,42,30.3,4,4,,,,3628,
CZ4D,2017,28,6,128,L,40.4,47.5,71,35.7,21,18,,,,10595,
CZ4D,2017,28,7,136,L,43,66,67,63.1,14,7,,,,13892,
CZ4D,2017,28,8,159,L,4,92,111,45,58,57,,,,32081,
CZ4D,2017,35,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,42,1,153,L,35.4,41,20,29.6,2,2,,,,2576,
CZ4D,2017,49,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,56,0,-,-,-,-,-,-,-,-,,,,0,last 20m is dirt road
CZ4D,2017,63,1,162,L,49,70,72.4,44.5,22,19,,,,15921,dirt road @ 26m
CZ4D,2017,70,0,-,-,-,-,-,-,-,-,,,,0,dirt road
CZ4D,2017,77,0,-,-,-,-,-,-,-,-,,,,0,dirt road until 31m
CZ4D,2017,84,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,91,1,199,L,38.5,48,58,45,15,18,,,,8746,
CZ4D,2017,98,1,88,L,23,38.5,44.5,24.5,9,2,,,,5382,
CZ4D,2017,105,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,112,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,119,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,126,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,133,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,140,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,147,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,154,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,161,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,168,1,482,L,47.8,46.5,56.5,35,20,22,,,,8254,
CZ4D,2017,175,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,182,1,16,L,13.4,46.5,48.5,21,13,7,,,,7085,
CZ4D,2017,182,2,21,L,53.1,55,80.2,27.5,23,22,,,,13857,
CZ4D,2017,189,1,102,L,17.5,47.4,48,41,16,12,,,,7148,
CZ4D,2017,189,2,122,L,32.2,56,84.3,40.3,20,24,,,,14830,
CZ4D,2017,196,1,69,L,11.9,22,26.5,23,3,0,,,,1831,seedling
CZ4D,2017,196,2,86,L,41.5,49,39.5,37.3,13,7,,,,6080,
CZ4D,2017,196,3,104,L,57,78,41.4,38,11,14,,,,10145,
CZ4D,2017,196,4,129,L,16.7,36,52.8,35.9,9,6,,,,5971,
CZ4D,2017,203,1,61,L,35,46.2,41.8,33.6,15,5,,,,6067,
CZ4D,2017,203,2,77,L,20,24.4,46.6,34,7,4,,,,3572,
CZ4D,2017,203,3,85,L,2,40,38,31.2,3,2,,,,4775,
CZ4D,2017,203,4,94,L,17,20.5,18,18,2,0,,,,1159,
CZ4D,2017,203,5,106,L,14,38.4,42.5,23.8,8,4,,,,5127,browsed
CZ4D,2017,203,6,333,L,85.5,85.5,49.3,44.4,18,11,,,,13242,
CZ4D,2017,210,1,119,L,74.5,85,53,35.5,15,12,,,,14152,
CZ4D,2017,217,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,224,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,231,1,122,L,3,12,16.6,20.7,1,0,,,,626,seedling
CZ4D,2017,231,2,161,L,8,47.5,48,45.5,7,6,,,,7163,
CZ4D,2017,238,1,239,L,32,35,26,44,4,3,,,,2859,
CZ4D,2017,245,0,-,-,-,-,-,-,-,-,,,,#VALUE!,
CZ4D,2017,252,1,9,L,49.2,67.5,61.5,36.2,14,12,,,,13041,
CZ4D,2017,259,1,148,L,4,38.5,54,29.8,,,,,,6531,
CZ4D,2017,259,2,166,L,31,37,44,28.5,8,10,,,,5114,
CZ4D,2017,259,3,205,L,68.5,80.3,79,38.9,30,27,,,,19929,
CZ4D,2017,266,1,112,L,15.7,30,30.3,12.1,3,0,,,,2856,seedling
CZ4D,2017,266,2,146,L,3.9,8.6,11,7.7,1,0,,,,297,seedling
CZ4D,2017,273,1,118,L,115,125,71.5,44.5,53,35,,,,28077,
CZ4D,2017,280,1,45,L,11.7,21.6,31,20,4,1,,,,2104,
CZ4D,2017,280,2,61,L,48.5,55,33.6,36.9,10,4,,,,5805,
CZ4D,2017,280,3,345,L,52.5,66,72,38.8,25,20,,,,14928,
CZ4D,2017,280,4,354,L,13,37.9,60,26.5,9,11,,,,7144,
CZ4D,2017,280,5,356,L,28,31.5,45,28.5,5,4,,,,4453,
CZ4D,2017,287,1,328,L,9.5,72.5,61,47.6,28,25,,,,13893,
CZ4D,2017,294,1,64,L,12.5,29,41.5,17.6,4,1,,,,3781,
CZ4D,2017,294,2,77,L,52.5,66.5,91,32.2,39,24,,,,19011,
CZ4D,2017,294,3,438,L,15.3,43.5,44,37,8,8,,,,6013,
CZ4D,2017,301,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,308,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,315,1,77,L,10.7,18.2,27.5,21.5,4,3,,,,1572,
CZ4D,2017,350,1,2363,L,11.5,14,16,13.2,1,0,,,,704,seedling
CZ4D,2017,350,2,2735,L,12.1,31.2,20.7,11.7,7,0,,,,2029,
CZ4D,2017,357,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,364,1,36,L,5.7,9.3,12.5,10,1,0,,,,365,seedling
CZ4D,2017,371,1,391,L,15.8,38.2,21,13.4,4,0,,,,2520,
CZ4D,2017,371,2,442,L,23.5,41.8,77,36.1,16,14,,,,10111,
CZ4D,2017,371,3,525,L,27,37.5,17,9.8,3,0,,,,2003,
CZ4D,2017,371,4,3886,L,27.7,92,36.9,34.6,3,1,,,,10665,
CZ4D,2017,371,5,4295,L,11.9,15.5,18.3,23,1,0,,,,891,seedling
CZ4D,2017,378,1,82,L,41.3,44.6,59.6,42,30,35,,,,8351,
CZ4D,2017,378,2,324,L,12.7,16.8,44,32,6,3,,,,2322,
CZ4D,2017,378,3,1178,L,39,58.8,47,33,12,10,,,,8682,
CZ4D,2017,385,1,204,L,36.4,38,52.2,35.8,8,6,,,,6231,
CZ4D,2017,392,1,869,L,20.8,44.2,64,38.6,7,7,,,,8887,
CZ4D,2017,392,2,913,L,34.3,46.3,28,21,7,4,,,,4073,
CZ4D,2017,392,3,1190,L,3.8,19.5,35.6,25.8,2,3,,,,2181,
CZ4D,2017,399,1,2120,L,18,41.8,34.8,29.4,3,3,,,,4570,
CZ4D,2017,406,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,413,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,420,1,375,L,13.6,30.5,32,20,2,1,,,,3066,
CZ4D,2017,427,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,434,1,1328,L,46.8,58.6,60,38,11,10,,,,11046,
CZ4D,2017,434,2,1597,L,10.7,81.3,82.6,45,26,23,,,,21096,
CZ4D,2017,441,1,1381,L,29.5,29.5,41,42.5,4,3,,,,3800,
CZ4D,2017,441,2,1584,L,29.4,76.3,55,41.2,13,10,,,,13183,
CZ4D,2017,441,3,1768,L,10.8,22,33.6,34.5,3,2,,,,2322,
CZ4D,2017,441,4,1830,L,51.3,76,80.2,43.5,26,23,,,,19148,
CZ4D,2017,448,1,17,L,7,37.5,37,34.2,4,3,,,,4359,
CZ4D,2017,448,2,2048,L,13.1,19,19,19,1,0,,,,1134,seedling
CZ4D,2017,455,1,1652,L,6,35.5,53.7,42.9,9,5,,,,5989,
CZ4D,2017,455,2,1635,L,23.8,34,15,30.4,4,5,,,,1602,
CZ4D,2017,455,3,1698,L,32.7,64,30,39.5,9,9,,,,6032,
CZ4D,2017,455,4,1752,L,14.6,51,63,37.5,12,9,,,,10094,
CZ4D,2017,455,5,1798,L,56.3,71,76,60,29,26,,,,16952,
CZ4D,2017,455,6,2052,L,32.8,43,31,40,6,4,,,,4188,
CZ4D,2017,462,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,469,0,-,-,-,-,-,-,-,-,,,,0,
CZ4D,2017,476,1,745,L,12,12,16,12.8,1,0,,,,603,seedling
CZ4D,2017,483,1,258,L,10.5,10.5,13,9,1,0,,,,429,seedling
CZ4D,2017,483,2,721,L,41,49,17,38.5,7,3,,,,2617,
CZ4D,2017,490,1,184,L,32.5,58,46,29,11,9,,,,8382,
CZ4D,2017,490,2,234,L,87.6,96,86,43,30,31,,,,25936,
CZ4D,2017,490,3,384,L,14,30,77.5,23,12,3,,,,7304,
CZ4D,2017,490,4,1722,L,62,72.7,79,43,19,17,,,,18043,
CZ4D,2017,497,1,598,L,8,22.5,58.5,13,4,0,,,,4135,patchy (seedling)
CZ4D,2017,497,2,737,L,10.5,19.5,38,15.3,4,0,,,,2328,seedling
CZ4D,2017,497,3,1660,L,12.7,19,19.6,22.5,2,2,,,,1170,
CZ4D,2017,504,1,514,L,3.7,9.6,11.7,8,1,0,,,,353,seedling
CZ4D,2017,504,2,543,L,39.8,52.6,54,39.8,11,6,,,,8923,
CZ4E,2017,0,0,-,-,-,-,-,-,-,-,,,,0,
CZ4E,2017,7,0,-,-,-,-,-,-,-,-,,,,0,
CZ4E,2017,14,1,151,L,45,62,46,33,14,10,,,,8960,
CZ4E,2017,14,2,182,L,13,13,22,16,3,1,,,,898,
CZ4E,2017,21,1,113,L,2.7,9,12.3,8,2,0,,,,348,seedling
CZ4E,2017,21,2,117,L,1,3.5,5,6.3,-,-,,,,55,germinate
CZ4E,2017,21,3,173,L,27.5,110,163,71,93,77,,,,56327,
CZ4E,2017,21,4,178,L,28.5,42.6,26,24.2,6,2,,,,3480,
CZ4E,2017,21,5,183,L,4,7,11,12.3,2,0,,,,242,seedling
CZ4E,2017,21,6,203,L,56,64,35,35,9,8,,,,7037,
CZ4E,2017,21,7,223,L,27,61.5,112,42.1,31,28,,,,21639,
CZ4E,2017,21,8,231,L,14,44,61.2,32.5,6,5,,,,8459,
CZ4E,2017,21,9,236,L,24,49,44,27.4,9,7,,,,6773,
CZ4E,2017,28,1,43,L,33,33.7,48.5,27.8,10,3,,,,5135,
CZ4E,2017,28,2,242,L,22.7,25,28,28,5,4,,,,2199,
CZ4E,2017,28,3,272,L,5,43.4,30.5,31.5,5,4,,,,4158,
CZ4E,2017,35,1,320,L,18.5,67,67,39.6,16,13,,,,14102,
CZ4E,2017,42,1,320,L,36,48,51,27,12,7,,,,7690,
CZ4E,2017,42,2,441,L,18,18,20.5,19,2,0,,,,1159,
CZ4E,2017,49,1,56,L,33,49.6,47,36,17,6,,,,7323,
CZ4E,2017,49,2,142,L,19.4,43.5,48,35,5,5,,,,6559,
CZ4E,2017,49,3,461,L,11,31.1,33.5,28,2,2,,,,3273,
CZ4E,2017,56,1,40,L,35.3,54.7,71,32.7,14,12,,,,12201,
CZ4E,2017,56,2,60,L,29,56,55.8,37.2,15,11,,,,9817,
CZ4E,2017,56,3,85,L,36.6,55,72,31,10,8,,,,12440,
CZ4E,2017,56,4,121,L,31,60,70,41.5,23,27,,,,13194,
CZ4E,2017,56,5,129,L,12,17,17,15.4,1,0,,,,908,seedling
CZ4E,2017,56,6,265,L,7.7,19.5,28,23.7,2,1,,,,1715,
CZ4E,2017,56,7,478,L,12,47,77,26.6,9,1,,,,11369,
CZ4E,2017,63,1,156,L,24.4,33,23,27,3,3,,,,2384,
CZ4E,2017,63,2,248,L,30.5,69,87,44,38,33,,,,18858,
CZ4E,2017,70,1,255,L,54,79,86.5,40.9,36,29,,,,21467,
CZ4E,2017,70,2,425,L,11.8,55.6,72.2,29.1,9,8,,,,12611,
CZ4E,2017,70,3,520,L,47,64.1,57.6,34.1,19,19,,,,11599,
CZ4E,2017,77,1,258,L,8.6,19,27.6,26.3,6,3,,,,1647,
CZ4E,2017,84,0,-,-,-,-,-,-,-,-,,,,0,
CZ4E,2017,91,0,-,-,-,-,-,-,-,-,,,,0,
CZ4E,2017,98,1,4.6,L,12,45.2,25.8,32,6,4,,,,3663,
CZ4E,2017,98,2,318,L,7.4,45,46.1,44.2,3,4,,,,6517,
CZ4E,2017,98,3,336,L,20.5,46.7,65,37.9,10,10,,,,9536,
CZ4E,2017,98,4,343,L,10,10,13.5,9,1,0,,,,424,seedling
CZ4E,2017,98,5,349,L,11.6,51.5,52,32.2,7,7,,,,8413,
CZ4E,2017,105,1,354,L,19.1,58.2,50.4,33.2,8,8,,,,9215,
CZ4E,2017,105,2,379,L,60,11.8,17.5,12,2,0,,,,649,seedling
CZ4E,2017,105,3,549,L,26.3,42.5,48.5,25,11,8,,,,6475,
CZ4E,2017,105,4,564,L,42.2,68.6,36,30.1,7,1,,,,7758,
CZ4E,2017,112,1,128,L,26.1,41.7,27.1,33.8,7,5,,,,3550,
CZ4E,2017,112,2,499,L,44.5,47.2,64,28.1,12,7,,,,9490,
CZ4E,2017,112,3,536,L,1.5,66,57,30.2,9,3,,,,11818,
CZ4E,2017,112,4,540,L,12,12,11.2,13,1,0,,,,422,seedling
CZ4E,2017,112,5,575,L,51,82,78.2,47.1,26,16,,,,20145,
CZ4E,2017,119,1,199,L,8.5,47.6,33.4,18.3,4,3,,,,4994,
CZ4E,2017,119,2,535,L,14.5,16.2,12.4,13.9,2,0,,,,631,seedling
CZ4E,2017,119,3,546,L,11.8,14.5,18.7,23.5,2,1,,,,852,
CZ4E,2017,126,1,15,L,2.5,14,17,19.5,2,0,,,,748,
CZ4E,2017,126,2,408,L,49,78,66,40,19,12,,,,16172,
CZ4E,2017,126,3,430,L,42.2,56,46.3,36.5,16,12,,,,8145,
CZ4E,2017,126,4,435,L,4,11.5,9.5,15,1,0,,,,343,seedling
CZ4E,2017,133,1,380,L,2.2,25.5,39,34.8,4,1,,,,3124,
CZ4E,2017,140,1,258,L,37,55.9,62.1,33.5,8,6,,,,10905,
CZ4E,2017,147,1,195,L,1.1,49,31,31.8,11,10,,,,4772,
CZ4E,2017,147,2,210,L,15.8,18,14,12.1,2,0,,,,792,seedling
CZ4E,2017,154,1,219,L,17.8,50.9,77,31,20,14,,,,12312,
CZ4E,2017,154,2,272,L,62.5,80,66.8,40.5,48,38,,,,16788,
CZ4E,2017,154,3,360,L,18.5,21,35,27,5,3,,,,2309,
CZ4E,2017,161,0,-,-,-,-,-,-,-,-,,,,0,
CZ4E,2017,168,0,-,-,-,-,-,-,-,-,,,,0,
CZ4E,2017,175,0,-,-,-,-,-,-,-,-,,,,0,
CZ4E,2017,182,0,-,-,-,-,-,-,-,-,,,,0,
CZ4E,2017,189,0,-,-,-,-,-,-,-,-,,,,0,
CZ4E,2017,196,0,-,-,-,-,-,-,-,-,,,,0,
CZ4E,2017,203,0,-,-,-,-,-,-,-,-,,,,0,
CZ4E,2017,210,1,140,L,47,64,58.5,46.8,25,23,,,,11762,
CZ4E,2017,217,0,-,-,-,-,-,-,-,-,,,,0,
CZ4E,2017,224,1,34,L,25,63,82.1,24,18,9,,,,16249,
CZ4E,2017,224,2,48,L,44,56,65.6,30,9,7,,,,11541,
CZ4E,2017,224,3,77,L,34,34,31,25.4,6,3,,,,3311,
CZ4E,2017,224,4,92,L,30,43,49.8,32.5,7,5,,,,6727,
CZ4E,2017,224,5,149,L,7.8,69,71,38.5,21,16,,,,15390,
CZ4E,2017,231,1,123,L,3.5,12,14.6,17,1,0,,,,550,seedling
CZ4E,2017,231,2,172,L,49,71.4,49.8,32,12,3,,,,11170,
CZ4E,2017,231,3,195,L,2.9,4.6,11.9,6.1,1,0,,,,172,seedling
CZ4E,2017,231,4,208,L,8.4,72.5,66.1,35.5,16,18,,,,15055,
CZ4E,2017,238,1,316,L,52.5,64.4,76,43.2,26,22,,,,15376,
CZ4E,2017,238,2,354,L,14,52,67,30.1,12,7,,,,10945,
CZ4E,2017,238,3,356,L,38,38,40,24,9,3,,,,4775,
CZ4E,2017,238,4,363,L,11,35.5,61,31.9,7,5,,,,6803,
CZ4E,2017,238,5,370,L,7.5,65,70,31,18,18,,,,14294,
CZ4E,2017,238,6,374,L,38.8,64.5,72,38.7,19,19,,,,14589,
CZ4E,2017,238,7,386,L,1.3,67.5,77.8,35,29,26,,,,16498,
CZ4E,2017,238,8,398,L,49.6,53,58.2,32.1,16,10,,,,9690,
CZ4E,2017,245,1,256,L,7.8,34.5,61.2,23,3,2,,,,6633,
CZ4E,2017,245,2,279,L,8.8,11.7,36.9,28.3,3,2,,,,1356,
CZ4E,2017,245,3,282,L,15.8,22.5,17,14,1,1,,,,1202,seedling
CZ4E,2017,245,4,295,L,3.2,37,52,21.7,9,6,,,,6044,
CZ4E,2017,252,1,300,L,26,42.3,103,38.2,11,7,,,,13687,
CZ4E,2017,259,1,257,L,17,17,12,21,1,0,,,,641,seedling
CZ4E,2017,259,2,275,L,32.5,51.8,62,39.8,18,14,,,,10089,
CZ4E,2017,259,3,491,L,18.3,36,49,16,9,0,,,,5542,
CZ4E,2017,266,1,59,L,16.8,19.3,49,21,5,2,,,,2971,
CZ4E,2017,266,2,88,L,21.6,38,49,23,6,4,,,,5849,
CZ4E,2017,266,3,103,L,21.4,51,57,34.1,8,6,,,,9132,
CZ4E,2017,266,4,116,L,19.7,35,58,19.8,6,3,,,,6377,
CZ4E,2017,266,5,134,L,21.6,36.8,63.4,40,7,5,,,,7329,
CZ4E,2017,266,6,139,L,11.5,32,81,29,10,11,,,,8143,
CZ4E,2017,266,7,383,L,64.5,76.9,63.6,40,37,11,,,,15365,
CZ4E,2017,266,8,402,L,13,54,62.3,36.1,13,6,,,,10569,
CZ4E,2017,273,1,161,L,1.1,35.2,37,30.3,3,3,,,,4091,
CZ4E,2017,273,2,187,L,18.2,50,59.8,28.4,14,7,,,,9393,
CZ4E,2017,273,3,207,L,11.2,18.3,38,12,2,2,,,,2185,
CZ4E,2017,273,4,210,L,59,59,57,35,11,8,,,,10565,
CZ4E,2017,280,1,143,L,10.5,68,45,48.1,11,8,,,,9613,
CZ4E,2017,280,2,154,L,46,51,64,30.8,17,11,,,,10254,
CZ4E,2017,280,3,161,L,27.3,48.8,51.1,38.6,11,7,,,,7834,
CZ4E,2017,280,4,175,L,88.5,88.5,86.8,48.5,21,12,,,,24132,
CZ4E,2017,280,5,186,L,26,60.5,59.5,56.5,9,10,,,,11309,
CZ4E,2017,280,6,190,L,68.3,107,125,52,42,41,,,,42018,
CZ4E,2017,280,7,199,L,21,44.1,38.3,31,11,9,,,,5306,
CZ4E,2017,280,8,207,L,24.6,29,22,35,3,2,,,,2004,
CZ4E,2017,280,9,218,L,79.1,114,128,53.5,69,40,,,,45841,
CZ4E,2017,287,1,44,L,9.8,21,20.8,18.3,2,0,,,,1372,
CZ4E,2017,287,2,50,L,34.2,34.2,13,14,2,0,,,,1397,
CZ4E,2017,287,3,60,L,71,82,65.8,37.4,16,14,,,,16950,
CZ4E,2017,287,4,70,L,5.8,59.2,60.2,20,12,9,,,,11196,
CZ4E,2017,287,5,87,L,8.7,18.7,20.5,21.5,2,0,,,,1204,
CZ4E,2017,287,6,122,L,6.8,6.8,6.7,7.8,1,0,,,,143,germinate
CZ4E,2017,287,7,144,L,3.2,12.6,20.4,11.4,3,0,,,,807,
CZ4E,2017,287,8,147,L,23,45.8,97,35,15,17,,,,13956,
CZ4E,2017,287,9,19.5,L,5.6,22.5,24,23.1,3,2,,,,1696,
CZ4E,2017,287,10,253,L,9.6,27.1,26,27.1,4,2,,,,2214,
CZ4E,2017,292,1,78,L,23.1,23.1,26.5,25.9,5,2,,,,1923,
CZ4E,2017,292,2,129,L,0.3,20.4,27,27,4,5,,,,1730,
CZ4E,2017,292,3,136,L,4.5,8,17,18,1,0,,,,427,seedling
CZ4E,2017,292,4,189,L,16.2,23,30.9,16.1,4,0,,,,2233,
CZ4E,2017,292,5,257,L,33.8,65,59,31.5,11,13,,,,12048,
CZ4E,2017,292,6,270,L,30.7,42,40.4,29.2,7,6,,,,5330,
CZ4E,2017,292,7,287,L,33,64.2,82,44.9,29,26,,,,16538,
CZ4E,2017,292,8,299,L,114,114,93,45,67,63,,,,33306,
CZ4E,2017,292,9,315,L,33,41,50.2,24,14,9,,,,6466,
CZ4E,2017,299,1,88,L,24,29.8,29,18,2,2,,,,2715,
